,Date,Time,Race,Gender,Body_Size,Age_Range,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,City,State,Postcode,Temperature,humidity,windspeed,conditions,Formatted_Date,Datetime,isRain,DayOfWeek,HourInDay
1218,24/01/2016,14:46:49,indian,female,thin,21.0,toddler,big,brown,traditional,red,long_sleeve,black,short,clothes,5,7,yes,23.0,3.0,17.0,2.984796388,101.4747005,3.0,Majlis Perbandaran Klang,Selangor,41200,33.9,48.31,14.4,"Rain, Partially cloudy",2016-01-24,2016-01-24 14:46:49,True,6,14
1219,17/01/2016,2:43:24,foreigner,male,moderate,25.0,no_kids,big,pink,formal,grey,long_sleeve,black,short,blankets,5,8,no,44.0,2.0,20.0,2.988852272,101.5072807,2.0,Majlis Perbandaran Klang,Selangor,40460,26.0,92.51,1.0,Partially cloudy,2016-01-17,2016-01-17 02:43:24,False,6,2
1220,23/12/2015,12:00:56,indian,male,thin,56.0,toddler,small,orange,formal,white,short_sleeve,yellow,long,clothes,6,8,no,46.0,4.0,9.0,3.091728121,101.3869365,3.0,Majlis Perbandaran Klang,Selangor,42200,31.0,66.82,15.0,Partially cloudy,2015-12-23,2015-12-23 12:00:56,False,2,12
1221,01/01/2016,3:22:29,chinese,female,fat,24.0,toddler,small,orange,formal,orange,long_sleeve,brown,long,clothes,5,10,no,15.0,2.0,12.0,2.995568983,101.4715745,1.0,Majlis Perbandaran Klang,Selangor,41200,25.0,89.58,3.6,Partially cloudy,2016-01-01,2016-01-01 03:22:29,False,4,3
1222,04/01/2016,7:57:09,indian,male,moderate,56.0,no_kids,small,pink,casual,black,long_sleeve,pink,long,clothes,4,9,yes,18.0,5.0,14.0,3.095059169,101.4529118,2.0,Shah Alam,Selangor,41050,25.0,94.19,0.3,Partially cloudy,2016-01-04,2016-01-04 07:57:09,False,0,7
1223,12/01/2016,8:26:00,chinese,female,thin,49.0,baby,big,grey,casual,brown,long_sleeve,blue,long,clothes,5,7,yes,60.0,4.0,7.0,3.05355043,101.5156721,3.0,Shah Alam,Selangor,40200,25.1,92.35,1.9,Partially cloudy,2016-01-12,2016-01-12 08:26:00,False,1,8
1224,07/02/2016,23:53:22,indian,male,fat,58.0,toddler,small,blue,formal,orange,short_sleeve,blue,long,blankets,6,8,yes,37.0,1.0,12.0,3.088888449,101.4108968,3.0,Majlis Perbandaran Klang,Selangor,42100,27.0,72.65,6.1,Partially cloudy,2016-02-07,2016-02-07 23:53:22,False,6,23
1225,01/02/2016,21:09:57,chinese,male,thin,43.0,no_kids,big,black,formal,grey,long_sleeve,yellow,long,clothes,6,9,yes,39.0,3.0,11.0,3.087022359,101.4914371,1.0,Shah Alam,Selangor,40450,28.0,83.78,0.1,Partially cloudy,2016-02-01,2016-02-01 21:09:57,False,0,21
1226,06/01/2016,17:54:37,malay,female,fat,47.0,toddler,small,white,casual,white,long_sleeve,blue,long,blankets,6,7,no,26.0,4.0,17.0,3.075050303,101.4321406,1.0,Majlis Perbandaran Klang,Selangor,42100,31.9,67.85,14.3,Partially cloudy,2016-01-06,2016-01-06 17:54:37,False,2,17
1227,22/02/2016,0:16:43,foreigner,female,moderate,55.0,baby,small,orange,formal,black,short_sleeve,orange,short,blankets,4,9,no,16.0,2.0,21.0,3.040486274,101.4166213,1.0,Majlis Perbandaran Klang,Selangor,41250,26.9,78.76,1.4,Partially cloudy,2016-02-22,2016-02-22 00:16:43,False,0,0
1228,14/01/2016,17:21:38,chinese,female,moderate,60.0,baby,small,purple,casual,brown,short_sleeve,white,long,clothes,5,8,yes,55.0,5.0,20.0,3.080593702,101.4158363,2.0,Majlis Perbandaran Klang,Selangor,42100,28.1,77.53,16.1,Partially cloudy,2016-01-14,2016-01-14 17:21:38,False,3,17
1229,20/02/2016,19:53:04,foreigner,male,thin,41.0,baby,big,white,traditional,black,long_sleeve,black,short,clothes,5,7,yes,33.0,5.0,21.0,3.045942399,101.4540689,3.0,Majlis Perbandaran Klang,Selangor,41000,27.1,88.35,12.3,Partially cloudy,2016-02-20,2016-02-20 19:53:04,False,5,19
1230,09/02/2016,10:53:31,foreigner,male,moderate,46.0,no_kids,big,yellow,casual,grey,short_sleeve,red,short,blankets,4,9,no,36.0,3.0,17.0,2.989516759,101.4530356,2.0,Majlis Perbandaran Klang,Selangor,41200,29.0,62.06,7.8,Partially cloudy,2016-02-09,2016-02-09 10:53:31,False,1,10
1231,07/12/2015,6:01:46,chinese,male,thin,59.0,toddler,small,brown,casual,pink,long_sleeve,orange,short,blankets,5,9,no,50.0,4.0,18.0,3.072650724,101.4739652,3.0,Shah Alam,Selangor,41150,25.0,94.19,3.6,Partially cloudy,2015-12-07,2015-12-07 06:01:46,False,0,6
1232,18/01/2016,3:04:13,indian,male,fat,38.0,toddler,big,purple,formal,black,short_sleeve,pink,long,blankets,6,10,no,51.0,0.0,20.0,3.018390157,101.4589973,3.0,Majlis Perbandaran Klang,Selangor,41200,26.0,93.51,0.7,Partially cloudy,2016-01-18,2016-01-18 03:04:13,False,0,3
1233,10/12/2015,21:35:19,foreigner,male,thin,59.0,no_kids,big,blue,formal,pink,short_sleeve,pink,short,blankets,3,9,yes,49.0,3.0,16.0,3.071504441,101.4989156,3.0,Shah Alam,Selangor,40450,26.0,94.02,0.4,Partially cloudy,2015-12-10,2015-12-10 21:35:19,False,3,21
1234,29/12/2015,10:47:43,malay,male,moderate,56.0,toddler,big,green,traditional,brown,short_sleeve,purple,short,clothes,3,9,no,24.0,2.0,21.0,2.99645361,101.4743799,1.0,Majlis Perbandaran Klang,Selangor,41200,28.0,74.3,5.4,Partially cloudy,2015-12-29,2015-12-29 10:47:43,False,1,10
1235,16/02/2016,4:50:12,malay,female,fat,22.0,young,small,yellow,formal,red,long_sleeve,black,long,blankets,6,9,no,34.0,0.0,7.0,3.006386134,101.5545176,3.0,Shah Alam,Selangor,40350,26.0,88.0,5.4,Partially cloudy,2016-02-16,2016-02-16 04:50:12,False,1,4
1236,26/01/2016,11:53:57,indian,male,moderate,27.0,baby,big,yellow,traditional,brown,long_sleeve,blue,long,clothes,6,8,no,12.0,2.0,11.0,3.067472212,101.3936893,3.0,Majlis Perbandaran Klang,Selangor,42100,31.5,60.22,14.5,Partially cloudy,2016-01-26,2016-01-26 11:53:57,False,1,11
1237,10/12/2015,8:31:09,chinese,female,fat,59.0,toddler,small,yellow,formal,orange,long_sleeve,grey,short,blankets,6,7,no,57.0,5.0,17.0,3.011990265,101.3931741,3.0,Majlis Perbandaran Klang,Selangor,42009,25.1,94.05,1.8,Partially cloudy,2015-12-10,2015-12-10 08:31:09,False,3,8
1238,24/02/2016,23:15:06,indian,female,thin,60.0,toddler,big,green,formal,purple,short_sleeve,red,short,blankets,5,9,yes,34.0,2.0,12.0,3.025777943,101.5266098,1.0,Shah Alam,Selangor,40470,26.0,89.17,3.6,Partially cloudy,2016-02-24,2016-02-24 23:15:06,False,2,23
1239,05/02/2016,8:52:52,indian,male,fat,35.0,toddler,big,red,casual,black,long_sleeve,black,short,clothes,6,10,yes,24.0,3.0,15.0,2.991458873,101.4088072,1.0,Majlis Perbandaran Klang,Selangor,42009,25.6,91.12,1.1,Partially cloudy,2016-02-05,2016-02-05 08:52:52,False,4,8
1240,10/12/2015,3:26:54,chinese,female,moderate,46.0,no_kids,big,blue,formal,blue,short_sleeve,yellow,long,clothes,5,10,no,36.0,4.0,15.0,3.014164304,101.491017,3.0,Shah Alam,Selangor,40470,25.0,94.88,2.0,"Rain, Partially cloudy",2015-12-10,2015-12-10 03:26:54,True,3,3
1241,06/01/2016,17:49:04,malay,female,moderate,20.0,baby,small,brown,formal,green,long_sleeve,orange,long,clothes,4,8,yes,22.0,5.0,19.0,3.094179116,101.5266183,2.0,Shah Alam,Selangor,40100,31.9,67.6,14.7,Partially cloudy,2016-01-06,2016-01-06 17:49:04,False,2,17
1242,29/12/2015,17:46:08,chinese,female,moderate,48.0,no_kids,big,brown,traditional,black,long_sleeve,black,short,blankets,5,7,no,17.0,5.0,12.0,3.006638574,101.5064263,2.0,Shah Alam,Selangor,40470,33.0,47.73,11.4,Partially cloudy,2015-12-29,2015-12-29 17:46:08,False,1,17
1243,03/02/2016,9:05:32,chinese,male,fat,30.0,baby,big,orange,traditional,yellow,short_sleeve,purple,short,clothes,5,7,no,35.0,1.0,15.0,3.046854394,101.4672796,2.0,Majlis Perbandaran Klang,Selangor,41000,27.7,80.07,8.9,Partially cloudy,2016-02-03,2016-02-03 09:05:32,False,2,9
1244,13/02/2016,1:06:22,malay,male,moderate,48.0,baby,big,orange,traditional,black,long_sleeve,orange,long,clothes,6,7,yes,56.0,2.0,11.0,3.086678399,101.4845742,1.0,Shah Alam,Selangor,40450,28.0,74.77,0.2,Partially cloudy,2016-02-13,2016-02-13 01:06:22,False,5,1
1245,14/12/2015,10:31:30,malay,female,moderate,57.0,toddler,big,brown,formal,black,short_sleeve,pink,long,blankets,6,10,yes,30.0,4.0,8.0,2.999429842,101.4087374,1.0,Majlis Perbandaran Klang,Selangor,42009,26.8,84.62,4.7,Partially cloudy,2015-12-14,2015-12-14 10:31:30,False,0,10
1246,03/12/2015,15:46:14,chinese,male,thin,27.0,toddler,small,brown,formal,orange,long_sleeve,yellow,short,blankets,5,9,no,58.0,4.0,21.0,3.08821566,101.3935467,3.0,Majlis Perbandaran Klang,Selangor,42200,32.8,60.37,5.8,Partially cloudy,2015-12-03,2015-12-03 15:46:14,False,3,15
1247,07/01/2016,2:06:53,foreigner,male,fat,46.0,baby,big,pink,casual,yellow,short_sleeve,green,long,blankets,6,7,yes,51.0,2.0,18.0,2.999509539,101.4962202,2.0,Shah Alam,Selangor,40470,26.2,93.14,0.5,Partially cloudy,2016-01-07,2016-01-07 02:06:53,False,3,2
1248,10/02/2016,11:40:03,indian,male,moderate,33.0,no_kids,small,orange,traditional,blue,short_sleeve,red,short,blankets,3,10,yes,21.0,0.0,15.0,3.009287213,101.5272217,2.0,Shah Alam,Selangor,40470,28.9,69.37,6.1,Partially cloudy,2016-02-10,2016-02-10 11:40:03,False,2,11
1249,26/02/2016,11:24:39,indian,female,fat,18.0,young,big,pink,traditional,blue,long_sleeve,white,long,clothes,5,8,no,36.0,5.0,7.0,3.030972077,101.4656258,1.0,Majlis Perbandaran Klang,Selangor,41000,31.2,51.25,11.9,Partially cloudy,2016-02-26,2016-02-26 11:24:39,False,4,11
1250,20/02/2016,10:23:12,indian,female,fat,24.0,toddler,small,orange,casual,grey,long_sleeve,brown,short,clothes,5,9,no,36.0,2.0,7.0,2.998460086,101.3842201,2.0,Majlis Perbandaran Klang,Selangor,42009,27.8,82.74,3.2,Partially cloudy,2016-02-20,2016-02-20 10:23:12,False,5,10
1251,04/12/2015,7:13:32,chinese,male,fat,48.0,no_kids,big,green,formal,yellow,short_sleeve,black,short,clothes,3,10,yes,27.0,2.0,9.0,3.069804063,101.3924328,1.0,Majlis Perbandaran Klang,Selangor,42100,24.1,93.47,0.2,Partially cloudy,2015-12-04,2015-12-04 07:13:32,False,4,7
1252,19/02/2016,0:09:56,indian,female,fat,30.0,no_kids,small,green,casual,pink,short_sleeve,yellow,short,clothes,3,7,no,28.0,2.0,20.0,3.056332024,101.4755062,3.0,Majlis Perbandaran Klang,Selangor,41300,25.9,88.75,1.8,Partially cloudy,2016-02-19,2016-02-19 00:09:56,False,4,0
1253,21/02/2016,2:25:36,foreigner,male,moderate,25.0,baby,big,red,traditional,black,long_sleeve,blue,long,blankets,5,7,no,54.0,2.0,17.0,3.042566817,101.4328807,2.0,Majlis Perbandaran Klang,Selangor,41400,25.9,88.89,2.5,Partially cloudy,2016-02-21,2016-02-21 02:25:36,False,6,2
1254,20/01/2016,3:15:29,chinese,male,fat,46.0,baby,small,green,casual,pink,long_sleeve,green,long,clothes,3,10,no,30.0,1.0,9.0,3.069441165,101.4509686,3.0,Majlis Perbandaran Klang,Selangor,41150,25.9,89.13,2.1,Partially cloudy,2016-01-20,2016-01-20 03:15:29,False,2,3
1255,31/01/2016,23:45:57,foreigner,female,moderate,55.0,baby,small,orange,traditional,yellow,short_sleeve,blue,long,blankets,5,9,no,24.0,4.0,12.0,3.001018839,101.3892165,1.0,Majlis Perbandaran Klang,Selangor,42009,26.0,87.55,4.7,Partially cloudy,2016-01-31,2016-01-31 23:45:57,False,6,23
1256,21/02/2016,0:14:51,chinese,male,thin,24.0,young,big,yellow,traditional,blue,short_sleeve,red,long,blankets,6,10,no,52.0,3.0,9.0,3.022661204,101.4881451,2.0,Majlis Perbandaran Klang,Selangor,40470,26.1,92.44,2.2,Partially cloudy,2016-02-21,2016-02-21 00:14:51,False,6,0
1257,29/12/2015,18:07:09,chinese,male,thin,22.0,baby,small,yellow,formal,yellow,long_sleeve,brown,short,clothes,5,10,no,28.0,3.0,14.0,3.008832932,101.5121866,2.0,Shah Alam,Selangor,40470,32.0,53.1,10.9,Partially cloudy,2015-12-29,2015-12-29 18:07:09,False,1,18
1258,05/01/2016,5:04:12,indian,male,fat,57.0,young,small,yellow,casual,black,short_sleeve,brown,short,clothes,6,8,no,33.0,1.0,16.0,2.996207263,101.4637557,3.0,Majlis Perbandaran Klang,Selangor,41200,25.4,92.32,1.6,Partially cloudy,2016-01-05,2016-01-05 05:04:12,False,1,5
1259,23/01/2016,8:47:07,indian,female,fat,25.0,young,big,grey,formal,orange,short_sleeve,brown,short,blankets,5,10,yes,12.0,5.0,19.0,3.044627461,101.5263101,3.0,Shah Alam,Selangor,40420,24.9,94.12,2.1,Partially cloudy,2016-01-23,2016-01-23 08:47:07,False,5,8
1260,27/12/2015,10:47:59,indian,male,fat,22.0,toddler,small,purple,traditional,purple,long_sleeve,red,long,blankets,3,9,yes,26.0,2.0,13.0,2.997250598,101.379473,3.0,Majlis Perbandaran Klang,Selangor,42009,29.2,66.02,8.1,Partially cloudy,2015-12-27,2015-12-27 10:47:59,False,6,10
1261,12/01/2016,12:39:40,foreigner,male,moderate,18.0,no_kids,big,orange,casual,yellow,long_sleeve,blue,short,clothes,3,7,no,18.0,4.0,15.0,3.044288668,101.4061849,1.0,Majlis Perbandaran Klang,Selangor,41250,32.7,57.1,7.3,Partially cloudy,2016-01-12,2016-01-12 12:39:40,False,1,12
1262,16/01/2016,2:10:52,foreigner,male,fat,20.0,no_kids,small,red,formal,brown,short_sleeve,red,short,blankets,3,9,no,55.0,4.0,13.0,3.048586025,101.3850695,3.0,Majlis Perbandaran Klang,Selangor,41250,25.8,94.22,0.5,"Rain, Partially cloudy",2016-01-16,2016-01-16 02:10:52,True,5,2
1263,08/02/2016,17:36:09,foreigner,male,moderate,52.0,toddler,big,purple,formal,yellow,short_sleeve,orange,short,blankets,5,7,yes,42.0,3.0,7.0,3.039419852,101.4491991,3.0,Majlis Perbandaran Klang,Selangor,41400,32.7,47.92,9.7,Partially cloudy,2016-02-08,2016-02-08 17:36:09,False,0,17
1264,29/12/2015,1:08:24,malay,male,moderate,53.0,no_kids,big,brown,formal,purple,long_sleeve,black,long,blankets,5,7,yes,40.0,1.0,11.0,3.001583711,101.4630178,1.0,Majlis Perbandaran Klang,Selangor,41200,26.0,87.92,2.7,Partially cloudy,2015-12-29,2015-12-29 01:08:24,False,1,1
1265,13/01/2016,17:25:59,chinese,female,moderate,36.0,young,small,white,traditional,purple,long_sleeve,purple,long,blankets,6,7,yes,54.0,0.0,7.0,3.037891867,101.3913381,3.0,Majlis Perbandaran Klang,Selangor,41250,32.2,65.56,8.4,Partially cloudy,2016-01-13,2016-01-13 17:25:59,False,2,17
1266,22/02/2016,21:08:23,malay,female,fat,35.0,young,small,black,formal,orange,short_sleeve,red,long,blankets,3,7,yes,55.0,2.0,9.0,3.06048967,101.5429211,3.0,Shah Alam,Selangor,40300,28.0,74.47,7.3,Overcast,2016-02-22,2016-02-22 21:08:23,False,0,21
1267,01/02/2016,23:44:35,foreigner,female,thin,53.0,toddler,small,yellow,traditional,brown,long_sleeve,orange,long,blankets,3,9,no,47.0,0.0,20.0,3.053309423,101.4915746,2.0,Shah Alam,Selangor,40450,26.9,89.3,0.3,Partially cloudy,2016-02-01,2016-02-01 23:44:35,False,0,23
1268,13/02/2016,16:42:26,malay,female,fat,53.0,no_kids,small,pink,formal,yellow,short_sleeve,pink,long,blankets,3,8,yes,47.0,4.0,17.0,3.06857843,101.5469302,1.0,Shah Alam,Selangor,40675,32.9,63.34,16.6,Partially cloudy,2016-02-13,2016-02-13 16:42:26,False,5,16
1269,13/02/2016,9:11:21,chinese,female,fat,26.0,baby,big,grey,traditional,pink,short_sleeve,blue,short,blankets,6,9,no,46.0,5.0,12.0,3.095060856,101.4674691,1.0,Shah Alam,Selangor,40170,27.0,83.68,3.5,Partially cloudy,2016-02-13,2016-02-13 09:11:21,False,5,9
1270,10/12/2015,11:00:23,malay,male,moderate,33.0,no_kids,small,red,traditional,purple,short_sleeve,red,long,clothes,6,9,yes,52.0,3.0,9.0,3.090821705,101.4435543,2.0,Majlis Perbandaran Klang,Selangor,41050,30.1,70.58,9.1,Partially cloudy,2015-12-10,2015-12-10 11:00:23,False,3,11
1271,01/03/2016,20:04:45,indian,female,fat,46.0,young,small,green,formal,yellow,long_sleeve,orange,long,blankets,3,9,no,25.0,3.0,15.0,3.066229903,101.5470602,2.0,Shah Alam,Selangor,40675,28.7,83.94,3.5,"Rain, Partially cloudy",2016-03-01,2016-03-01 20:04:45,True,1,20
1272,14/02/2016,11:02:16,chinese,female,moderate,37.0,baby,big,pink,casual,orange,short_sleeve,white,long,clothes,6,8,no,47.0,4.0,18.0,2.985742878,101.5441475,3.0,Shah Alam,Selangor,40460,30.1,67.11,3.2,Partially cloudy,2016-02-14,2016-02-14 11:02:16,False,6,11
1273,08/01/2016,12:41:56,indian,male,thin,18.0,toddler,big,yellow,casual,brown,long_sleeve,red,short,clothes,6,8,yes,53.0,0.0,16.0,3.084038269,101.4159988,3.0,Majlis Perbandaran Klang,Selangor,42100,32.1,58.11,5.9,Partially cloudy,2016-01-08,2016-01-08 12:41:56,False,4,12
1274,01/01/2016,6:32:22,indian,female,fat,21.0,toddler,small,brown,casual,white,long_sleeve,brown,short,clothes,3,10,no,34.0,3.0,15.0,3.030260119,101.4012018,2.0,Majlis Perbandaran Klang,Selangor,41250,25.0,89.5,3.3,Partially cloudy,2016-01-01,2016-01-01 06:32:22,False,4,6
1275,23/12/2015,23:48:19,chinese,female,moderate,31.0,no_kids,small,red,traditional,orange,short_sleeve,blue,long,clothes,6,8,no,29.0,1.0,16.0,3.068440827,101.5184966,3.0,Shah Alam,Selangor,40000,28.1,83.23,3.6,Partially cloudy,2015-12-23,2015-12-23 23:48:19,False,2,23
1276,01/03/2016,23:55:36,foreigner,female,thin,52.0,toddler,big,white,formal,grey,long_sleeve,red,long,blankets,4,7,no,53.0,2.0,20.0,3.08357348,101.4582874,3.0,Majlis Perbandaran Klang,Selangor,41150,27.0,87.07,2.0,Partially cloudy,2016-03-01,2016-03-01 23:55:36,False,1,23
1277,27/01/2016,10:14:58,malay,male,fat,38.0,baby,small,grey,traditional,black,short_sleeve,purple,short,clothes,6,8,no,13.0,2.0,9.0,3.05518962,101.5303667,2.0,Shah Alam,Selangor,40420,30.0,66.35,3.6,Partially cloudy,2016-01-27,2016-01-27 10:14:58,False,2,10
1278,22/12/2015,12:48:02,chinese,male,moderate,25.0,toddler,small,orange,casual,brown,long_sleeve,pink,long,blankets,4,8,no,22.0,2.0,21.0,2.994470893,101.4005277,2.0,Majlis Perbandaran Klang,Selangor,42009,31.0,67.19,9.7,Partially cloudy,2015-12-22,2015-12-22 12:48:02,False,1,12
1279,31/01/2016,17:25:25,malay,female,fat,39.0,toddler,big,purple,formal,blue,long_sleeve,blue,long,clothes,3,10,yes,15.0,2.0,21.0,3.076428056,101.4583801,3.0,Majlis Perbandaran Klang,Selangor,41150,30.0,74.44,7.7,Partially cloudy,2016-01-31,2016-01-31 17:25:25,False,6,17
1280,11/01/2016,11:28:21,indian,female,fat,55.0,no_kids,small,orange,formal,purple,long_sleeve,black,short,clothes,6,8,no,49.0,3.0,16.0,3.074740587,101.3791998,1.0,Majlis Perbandaran Klang,Selangor,42100,31.8,59.46,2.8,Partially cloudy,2016-01-11,2016-01-11 11:28:21,False,0,11
1281,11/01/2016,17:11:39,chinese,male,moderate,18.0,toddler,small,black,formal,orange,long_sleeve,black,long,blankets,3,9,no,34.0,0.0,8.0,2.996920282,101.4451853,1.0,Majlis Perbandaran Klang,Selangor,41200,30.4,75.59,11.2,Partially cloudy,2016-01-11,2016-01-11 17:11:39,False,0,17
1282,24/12/2015,4:26:01,chinese,female,thin,46.0,young,small,pink,traditional,yellow,long_sleeve,black,long,blankets,4,7,no,47.0,3.0,11.0,3.028896094,101.5285943,2.0,Shah Alam,Selangor,40470,27.0,88.84,2.0,Partially cloudy,2015-12-24,2015-12-24 04:26:01,False,3,4
1283,22/01/2016,0:38:13,indian,male,fat,42.0,young,big,purple,formal,black,short_sleeve,blue,long,clothes,6,7,no,48.0,3.0,13.0,3.041581615,101.5436853,2.0,Shah Alam,Selangor,40300,27.0,84.0,0.5,Partially cloudy,2016-01-22,2016-01-22 00:38:13,False,4,0
1284,24/12/2015,6:26:33,malay,female,fat,44.0,baby,big,red,traditional,black,long_sleeve,red,long,clothes,4,10,yes,13.0,4.0,9.0,3.031955376,101.3911737,2.0,Majlis Perbandaran Klang,Selangor,41250,26.0,89.6,2.4,Partially cloudy,2015-12-24,2015-12-24 06:26:33,False,3,6
1285,11/02/2016,15:36:05,chinese,female,moderate,37.0,toddler,small,brown,traditional,white,short_sleeve,grey,short,clothes,6,8,yes,27.0,3.0,8.0,3.035718804,101.4528315,1.0,Majlis Perbandaran Klang,Selangor,41000,33.0,62.93,17.6,Partially cloudy,2016-02-11,2016-02-11 15:36:05,False,3,15
1286,11/01/2016,5:11:42,malay,female,fat,32.0,toddler,big,pink,formal,brown,short_sleeve,grey,long,blankets,4,9,yes,60.0,5.0,14.0,3.046070298,101.4938395,2.0,Shah Alam,Selangor,40200,25.1,92.35,2.2,Partially cloudy,2016-01-11,2016-01-11 05:11:42,False,0,5
1287,30/01/2016,7:42:57,malay,male,thin,36.0,baby,big,purple,casual,purple,short_sleeve,blue,long,blankets,6,10,yes,43.0,5.0,21.0,2.990570625,101.489843,3.0,Majlis Perbandaran Klang,Selangor,41200,25.0,94.19,0.0,Partially cloudy,2016-01-30,2016-01-30 07:42:57,False,5,7
1288,17/01/2016,14:40:17,indian,male,moderate,48.0,toddler,small,red,traditional,white,short_sleeve,green,long,blankets,4,9,no,54.0,4.0,16.0,2.998871397,101.45656,3.0,Majlis Perbandaran Klang,Selangor,41200,31.3,69.42,12.4,"Rain, Partially cloudy",2016-01-17,2016-01-17 14:40:17,True,6,14
1289,16/12/2015,21:52:55,malay,female,moderate,22.0,baby,big,red,traditional,grey,long_sleeve,red,short,clothes,5,9,no,41.0,3.0,8.0,3.084861913,101.4031582,2.0,Majlis Perbandaran Klang,Selangor,42100,25.8,80.06,5.4,Partially cloudy,2015-12-16,2015-12-16 21:52:55,False,2,21
1290,06/01/2016,0:42:04,chinese,male,fat,45.0,toddler,big,purple,formal,black,long_sleeve,yellow,long,blankets,4,10,no,27.0,5.0,21.0,3.007524775,101.4549839,1.0,Majlis Perbandaran Klang,Selangor,41200,26.2,93.4,1.1,Partially cloudy,2016-01-06,2016-01-06 00:42:04,False,2,0
1291,04/02/2016,0:22:29,foreigner,female,thin,34.0,toddler,small,blue,traditional,purple,short_sleeve,grey,long,blankets,6,8,yes,33.0,5.0,9.0,2.990739132,101.4304777,3.0,Majlis Perbandaran Klang,Selangor,41200,25.0,93.11,4.4,Partially cloudy,2016-02-04,2016-02-04 00:22:29,False,3,0
1292,12/01/2016,8:07:44,foreigner,female,fat,20.0,no_kids,big,purple,formal,red,long_sleeve,black,long,clothes,6,8,no,60.0,2.0,13.0,2.992670975,101.4646659,2.0,Majlis Perbandaran Klang,Selangor,41200,25.2,91.24,2.1,Partially cloudy,2016-01-12,2016-01-12 08:07:44,False,1,8
1293,01/12/2015,17:13:25,malay,female,moderate,48.0,young,big,blue,traditional,red,short_sleeve,black,long,blankets,4,9,yes,15.0,2.0,13.0,3.048776701,101.5134551,1.0,Shah Alam,Selangor,40200,25.4,91.98,7.6,Partially cloudy,2015-12-01,2015-12-01 17:13:25,False,1,17
1294,22/02/2016,8:26:52,indian,female,fat,59.0,young,big,red,formal,red,short_sleeve,yellow,short,blankets,5,7,yes,41.0,1.0,19.0,3.088358888,101.4576008,3.0,Majlis Perbandaran Klang,Selangor,41150,24.0,88.6,3.4,Partially cloudy,2016-02-22,2016-02-22 08:26:52,False,0,8
1295,07/12/2015,9:22:00,foreigner,male,fat,37.0,young,small,grey,traditional,grey,long_sleeve,blue,long,clothes,5,7,no,26.0,4.0,21.0,3.054934887,101.3899379,1.0,Majlis Perbandaran Klang,Selangor,42100,27.0,84.36,0.7,Partially cloudy,2015-12-07,2015-12-07 09:22:00,False,0,9
1296,06/02/2016,10:58:20,chinese,female,fat,32.0,young,small,black,casual,black,short_sleeve,green,long,blankets,5,10,no,11.0,5.0,12.0,3.037681933,101.5350907,2.0,Shah Alam,Selangor,40420,28.0,83.44,6.1,Partially cloudy,2016-02-06,2016-02-06 10:58:20,False,5,10
1297,01/01/2016,23:15:19,malay,female,fat,51.0,baby,big,blue,formal,pink,long_sleeve,blue,short,clothes,6,8,no,23.0,0.0,9.0,3.050914986,101.4463964,1.0,Majlis Perbandaran Klang,Selangor,41400,26.0,87.55,2.0,Partially cloudy,2016-01-01,2016-01-01 23:15:19,False,4,23
